PROFILE_CODE,PROFILE_TYPE,ORGANIC_MATTER_to_ORGANIC_CARBON_RATIO,TOGVOC,CATEGORY_LEVEL_1_Generation_Mechanism,CATEGORY_LEVEL_2_Sector_Equipment
1214,GAS,,2.072538853,Combustion,Mobile; Aircraft
1215,GAS,,1.302931547,Combustion,Mobile; Aircraft
1216,GAS,,1.222195029,Combustion,Mobile; Aircraft
1217,GAS,,1.197748184,Combustion,Mobile; Aircraft
1218,GAS,,1.222344398,Combustion,Mobile; Aircraft
1219,GAS,,1.214476585,Combustion,Mobile; Aircraft
121GROC,GAS,,1.036049128,Combustion,Mobile; Marine
121GROCa,GAS,,1.036049128,Combustion,Mobile; Marine
1220,GAS,,1.278772354,Combustion,Mobile; Aircraft
1220110,PM,,,Combustion,Boiler
122012.5,PM,,,Combustion,Boiler
123012.5,PM,,,Combustion,Boiler
1230130,PM,,,Combustion,Boiler
12301C,PM,,,Combustion,Boiler
1270410,PM,,,Combustion,Boiler
127042.5,PM,,,Combustion,Boiler
1270430,PM,,,Combustion,Boiler
12704C,PM,,,Combustion,Boiler
1270510,PM,,,Combustion,Boiler
127052.5,PM,,,Combustion,Boiler
1270530,PM,,,Combustion,Boiler
12705C,PM,,,Combustion,Boiler
1270610,PM,,,Combustion,Boiler
127062.5,PM,,,Combustion,Boiler
1270630,PM,,,Combustion,Boiler
12706C,PM,,,Combustion,Boiler
1270710,PM,,,Combustion,Boiler
127072.5,PM,,,Combustion,Boiler
1270730,PM,,,Combustion,Boiler
12707C,PM,,,Combustion,Boiler
1270810,PM,,,Combustion,Boiler
127082.5,PM,,,Combustion,Boiler
1270830,PM,,,Combustion,Boiler
12708C,PM,,,Combustion,Boiler
1270910,PM,,,Combustion,Boiler
127092.5,PM,,,Combustion,Boiler
1270930,PM,,,Combustion,Boiler
12709C,PM,,,Combustion,Boiler
1271010,PM,,,Combustion,Boiler
127102.5,PM,,,Combustion,Boiler
1271030,PM,,,Combustion,Boiler
12710C,PM,,,Combustion,Boiler
1301,GAS,,1,Volatilization,Mobile
1302,GAS,,1,Volatilization,Mobile
1303,GAS,,1,Volatilization,Mobile
1304,GAS,,1,Volatilization,Mobile
1305,GAS,,1,Volatilization,Mobile
1306,GAS,,1,Volatilization,Mobile
1307,GAS,,1,Volatilization,Mobile
1308,GAS,,1,Combustion,Mobile
1309,GAS,,1,Volatilization,Mobile
1310,GAS,,1,Volatilization,Mobile
1311,GAS,,1,Volatilization,Mobile
1312,GAS,,1,Volatilization,Mobile
1313,GAS,,1.196315408,Combustion,Mobile
1314,GAS,,1.193602324,Combustion,Mobile
1315,GAS,,1.20004797,Combustion,Mobile
1350110,PM,,,Combustion,Boiler
135012.5,PM,,,Combustion,Boiler
1350130,PM,,,Combustion,Boiler
13501C,PM,,,Combustion,Boiler
1350210,PM,,,Combustion,Boiler
135022.5,PM,,,Combustion,Boiler
1350230,PM,,,Combustion,Boiler
13502C,PM,,,Combustion,Boiler
1350310,PM,,,Combustion,Boiler
135032.5,PM,,,Combustion,Boiler
1350330,PM,,,Combustion,Boiler
13503C,PM,,,Combustion,Boiler
1350410,PM,,,Combustion,Boiler
135042.5,PM,,,Combustion,Boiler
1350430,PM,,,Combustion,Boiler
13504C,PM,,,Combustion,Boiler
1350510,PM,,,Combustion,Refinery; Boiler
135052.5,PM,,,Combustion,Refinery; Boiler
1350530,PM,,,Combustion,Refinery; Boiler
13505C,PM,,,Combustion,Refinery; Boiler
1410110,PM,,,Combustion,Boiler
141012.5,PM,,,Combustion,Boiler
1410130,PM,,,Combustion,Boiler
14101C,PM,,,Combustion,Boiler
1410210,PM,,,Combustion,Boiler
141022.5,PM,,,Combustion,Boiler
1410230,PM,,,Combustion,Boiler
14102C,PM,,,Combustion,Boiler
1510110,PM,,,Combustion,Boiler
151012.5,PM,,,Combustion,Boiler
1510130,PM,,,Combustion,Boiler
15101C,PM,,,Combustion,Boiler
1600010,PM,,,Combustion,Cooking; Charbroiling
160002.5,PM,,,Combustion,Cooking; Charbroiling
1600030,PM,,,Combustion,Cooking; Charbroiling
16000C,PM,,,Combustion,Cooking; Charbroiling
1600110,PM,,,Combustion,Cooking; Frying
160012.5,PM,,,Combustion,Cooking; Frying
1600130,PM,,,Combustion,Cooking; Frying
16001C,PM,,,Combustion,Cooking; Frying
1710510,PM,,,Combustion,Incinerator
171052.5,PM,,,Combustion,Incinerator
1710530,PM,,,Combustion,Incinerator
17105C,PM,,,Combustion,Incinerator
1710610,PM,,,Combustion,Incinerator
171062.5,PM,,,Combustion,Incinerator
1710630,PM,,,Combustion,Incinerator
17106C,PM,,,Combustion,Incinerator
1710710,PM,,,Combustion,Incinerator
171072.5,PM,,,Combustion,Incinerator
1710730,PM,,,Combustion,Incinerator
17107C,PM,,,Combustion,Incinerator
1710810,PM,,,Combustion,Incinerator
171082.5,PM,,,Combustion,Incinerator
1710830,PM,,,Combustion,Incinerator
17108C,PM,,,Combustion,Incinerator
1710910,PM,,,Dust,Industrial; Shredding
171092.5,PM,,,Dust,Industrial; Shredding
1710930,PM,,,Dust,Industrial; Shredding
17109C,PM,,,Dust,Industrial; Shredding
1712010,PM,,,Combustion,Waste Combustion
171202.5,PM,,,Combustion,Waste Combustion
1712030,PM,,,Combustion,Waste Combustion
17120C,PM,,,Combustion,Waste Combustion
1712110,PM,,,Combustion,Waste Combustion
171212.5,PM,,,Combustion,Waste Combustion
1712130,PM,,,Combustion,Waste Combustion
17121C,PM,,,Combustion,Waste Combustion
1712210,PM,,,Combustion,Waste Combustion
171222.5,PM,,,Combustion,Waste Combustion
1712230,PM,,,Combustion,Waste Combustion
17122C,PM,,,Combustion,Waste Combustion
1712310,PM,,,Combustion,Waste Combustion
171232.5,PM,,,Combustion,Waste Combustion
1712330,PM,,,Combustion,Waste Combustion
17123C,PM,,,Combustion,Waste Combustion
1712410,PM,,,Combustion,Waste Combustion
171242.5,PM,,,Combustion,Waste Combustion
1712430,PM,,,Combustion,Waste Combustion
17124C,PM,,,Combustion,Waste Combustion
1800010,PM,,,Combustion,Cigarette
180002.5,PM,,,Combustion,Cigarette
1800030,PM,,,Combustion,Cigarette
18000C,PM,,,Combustion,Cigarette
1910110,PM,,,Combustion,Incinerator
191012.5,PM,,,Combustion,Incinerator
1910130,PM,,,Combustion,Incinerator
19101C,PM,,,Combustion,Incinerator
2010110,PM,,,Combustion,Industrial; Metal; Furnace
201012.5,PM,,,Combustion,Industrial; Metal; Furnace
2010130,PM,,,Combustion,Industrial; Metal; Furnace
20101C,PM,,,Combustion,Industrial; Metal; Furnace
2010210,PM,,,Combustion,Secondary Aluminum Furnace
201022.5,PM,,,Combustion,Secondary Aluminum Furnace
2010230,PM,,,Combustion,Secondary Aluminum Furnace
20102C,PM,,,Combustion,Secondary Aluminum Furnace
2010310,PM,,,Combustion,Secondary Aluminum Furnace
201032.5,PM,,,Combustion,Secondary Aluminum Furnace
2010330,PM,,,Combustion,Secondary Aluminum Furnace
20103C,PM,,,Combustion,Secondary Aluminum Furnace
2040110,PM,,,Combustion,Industrial; Metal; Smelter; Furnace
204012.5,PM,,,Combustion,Industrial; Metal; Smelter; Furnace
2040130,PM,,,Combustion,Industrial; Metal; Smelter; Furnace
20401C,PM,,,Combustion,Industrial; Metal; Smelter; Furnace
2040210,PM,,,Ash,Industrial; Metal
204022.5,PM,,,Ash,Industrial; Metal
2040230,PM,,,Ash,Industrial; Metal
20402C,PM,,,Ash,Industrial; Metal
2040310,PM,,,Combustion,Furnace
204032.5,PM,,,Combustion,Furnace
2040330,PM,,,Combustion,Furnace
20403C,PM,,,Combustion,Furnace
2040410,PM,,,Combustion,Melting Pot
204042.5,PM,,,Combustion,Melting Pot
2040430,PM,,,Combustion,Melting Pot
20404C,PM,,,Combustion,Melting Pot
2040510,PM,,,Combustion,Melting Pot
204052.5,PM,,,Combustion,Melting Pot
2040530,PM,,,Combustion,Melting Pot
20405C,PM,,,Combustion,Melting Pot
2040610,PM,,,Dust,Industrial
204062.5,PM,,,Dust,Industrial
2040630,PM,,,Dust,Industrial
20406C,PM,,,Dust,Industrial
2050110,PM,,,Combustion,Industrial; Metal; Kiln
205012.5,PM,,,Combustion,Industrial; Metal; Kiln
2050130,PM,,,Combustion,Industrial; Metal; Kiln
20501C,PM,,,Combustion,Industrial; Metal; Kiln
2050210,PM,,,Combustion,Industrial
205022.5,PM,,,Combustion,Industrial
2050230,PM,,,Combustion,Industrial
20502C,PM,,,Combustion,Industrial
2050310,PM,,,Combustion,Industrial
205032.5,PM,,,Combustion,Industrial
2050330,PM,,,Combustion,Industrial
20503C,PM,,,Combustion,Industrial
2110110,PM,,,Dust,Mineral Products
211012.5,PM,,,Dust,Mineral Products
2110130,PM,,,Dust,Mineral Products
21101C,PM,,,Dust,Mineral Products
2110210,PM,,,Combustion,Smelting
211022.5,PM,,,Combustion,Smelting
2110230,PM,,,Combustion,Smelting
21102C,PM,,,Combustion,Smelting
2110310,PM,,,Combustion,Smelting
211032.5,PM,,,Combustion,Smelting
2110330,PM,,,Combustion,Smelting
21103C,PM,,,Combustion,Smelting
2115010,PM,,,Combustion,Smelting
211502.5,PM,,,Combustion,Smelting
2115030,PM,,,Combustion,Smelting
21150C,PM,,,Combustion,Smelting
2120310,PM,,,Dust,Industrial; Metal
212032.5,PM,,,Dust,Industrial; Metal
2120330,PM,,,Dust,Industrial; Metal
21203C,PM,,,Dust,Industrial; Metal
2120410,PM,,,Dust,Industrial; Metal
212042.5,PM,,,Dust,Industrial; Metal
2120430,PM,,,Dust,Industrial; Metal
21204C,PM,,,Dust,Industrial; Metal
2120510,PM,,,Dust,Industrial
212052.5,PM,,,Dust,Industrial
2120530,PM,,,Dust,Industrial
21205C,PM,,,Dust,Industrial
2120610,PM,,,Dust,Industrial
212062.5,PM,,,Dust,Industrial
2120630,PM,,,Dust,Industrial
21206C,PM,,,Dust,Industrial
2130110,PM,,,Dust,Industrial
213012.5,PM,,,Dust,Industrial
2130130,PM,,,Dust,Industrial
21301C,PM,,,Dust,Industrial
2130210,PM,,,Dust,Industrial
213022.5,PM,,,Dust,Industrial
2130230,PM,,,Dust,Industrial
21302C,PM,,,Dust,Industrial
2130310,PM,,,Dust,Industrial; Metal
213032.5,PM,,,Dust,Industrial; Metal
2130330,PM,,,Dust,Industrial; Metal
21303C,PM,,,Dust,Industrial; Metal
2130410,PM,,,Dust,Industrial; Mining
213042.5,PM,,,Dust,Industrial; Mining
2130430,PM,,,Dust,Industrial; Mining
21304C,PM,,,Dust,Industrial; Mining
2132010,PM,,,Dust,Industrial; Metal
213202.5,PM,,,Dust,Industrial; Metal
2132030,PM,,,Dust,Industrial; Metal
21320C,PM,,,Dust,Industrial; Metal
2134010,PM,,,Dust,Industrial; Mining
221012.5,PM,,,Dust,Industrial
2210130,PM,,,Dust,Industrial
22101C,PM,,,Dust,Industrial
2210210,PM,,,Dust,Industrial
221022.5,PM,,,Dust,Industrial
2210230,PM,,,Dust,Industrial
22102C,PM,,,Dust,Industrial
2210310,PM,,,Dust,Industrial
221032.5,PM,,,Dust,Industrial
2210330,PM,,,Dust,Industrial
22103C,PM,,,Dust,Industrial
2220110,PM,,,Dust,Industrial; Wood Products
222012.5,PM,,,Dust,Industrial; Wood Products
2220130,PM,,,Dust,Industrial; Wood Products
22201C,PM,,,Dust,Industrial; Wood Products
2220210,PM,,,Dust,Industrial
222022.5,PM,,,Dust,Industrial
2220230,PM,,,Dust,Industrial
22202C,PM,,,Dust,Industrial
2220310,PM,,,Dust,Industrial
222032.5,PM,,,Dust,Industrial
2220330,PM,,,Dust,Industrial
22203C,PM,,,Dust,Industrial
2230110,PM,,,Combustion,Industrial
223012.5,PM,,,Combustion,Industrial
2230130,PM,,,Combustion,Industrial
22301C,PM,,,Combustion,Industrial
2230210,PM,,,Combustion,Industrial
223022.5,PM,,,Combustion,Industrial
2230230,PM,,,Combustion,Industrial
22302C,PM,,,Combustion,Industrial
2230310,PM,,,Combustion,Industrial
223032.5,PM,,,Combustion,Industrial
2230330,PM,,,Combustion,Industrial
22303C,PM,,,Combustion,Industrial
2310310,PM,,,Combustion,Pulp And Paper; Furnace
231032.5,PM,,,Combustion,Pulp And Paper; Furnace
2310330,PM,,,Combustion,Pulp And Paper; Furnace
23103C,PM,,,Combustion,Pulp And Paper; Furnace
2310410,PM,,,Combustion,Pulp And Paper; Furnace
231042.5,PM,,,Combustion,Pulp And Paper; Furnace
2310430,PM,,,Combustion,Pulp And Paper; Furnace
23104C,PM,,,Combustion,Pulp And Paper; Furnace
2320210,PM,,,Combustion,Mineral Products; Kiln
232022.5,PM,,,Combustion,Mineral Products; Kiln
2320230,PM,,,Combustion,Mineral Products; Kiln
23202C,PM,,,Combustion,Mineral Products; Kiln
2401,GAS,,1,Volatilization,Surface Coating; Architectural
2402,GAS,,1.03316462,Volatilization,Surface Coating; Autos
2403,GAS,,1.154467821,Volatilization,Surface Coating; Traffic Paints
2404,GAS,,1.034447074,Volatilization,Surface Coating; Flat Wood
2405,GAS,,1.011224627,Volatilization,Surface Coating; Wood Furniture
2406,GAS,,1.011940956,Volatilization,Surface Coating; Metal Furniture
2407,GAS,,1.015125394,Volatilization,Surface Coating; Paper
2408,GAS,,1,Volatilization,Surface Coating; Can
2409,GAS,,1,Volatilization,Surface Coating; Oil
2410,GAS,,1,Volatilization,Surface Coating; Electrical
2410110,PM,,,Combustion,Pulp And Paper; Boiler
241012.5,PM,,,Combustion,Pulp And Paper; Boiler
2410130,PM,,,Combustion,Pulp And Paper; Boiler
24101C,PM,,,Combustion,Pulp And Paper; Boiler
2411,GAS,,1,Volatilization,Surface Coating; Appliances
2412,GAS,,1.029760122,Volatilization,Surface Coating; Machinery
2413,GAS,,1.116445184,Volatilization,Surface Coating; Autos
2414,GAS,,1.1491611,Volatilization,Surface Coating; Aircraft
2415,GAS,,1.093015671,Volatilization,Surface Coating; Marine Paints
2416,GAS,,1,Volatilization,Surface Coating; Rail
2417,GAS,,1.037667274,Volatilization,Surface Coating
2418,GAS,,1.037667274,Volatilization,Surface Coating; Industrial Maintenance
2419,GAS,,1.12233448,Volatilization,Surface Coating; Aerosols
2420,GAS,,1.726221323,Volatilization,Degreasing
2421,GAS,,,Volatilization,Dry Cleaning
2422,GAS,,1.529285789,Volatilization,Dry Cleaning
2423,GAS,,1.190617919,Volatilization,Surface Coating; Adhesives
2424,GAS,,1.068718553,Volatilization,Graphic Arts
2425,GAS,,1.034875274,Volatilization,Surface Coating
2431,GAS,,1,Volatilization,Surface Coating
2432,GAS,,1,Volatilization,Graphic Arts
2433,GAS,,1,Volatilization,Surface Coating; Industrial Maintenance
2434,GAS,,1,Volatilization,Surface Coating
2435,GAS,,1,Volatilization,Surface Coating
2436,GAS,,1,Volatilization,Surface Coating
2437,GAS,,1,Volatilization,Surface Coating
2438,GAS,,1,Volatilization,Surface Coating; Traffic Paints
2439,GAS,,1,Volatilization,Surface Coating
2440,GAS,,1,Volatilization,Surface Coating
2441,GAS,,3.210272789,Volatilization,Transport
2442,GAS,,4.214075089,Volatilization,Transport
2443,GAS,,1.187084556,Volatilization,Geogenic
2444,GAS,,1.078865051,Volatilization,Transport
2445,GAS,,1.015331507,Volatilization,Transport
2446,GAS,,1,Volatilization,Mobile
2447,GAS,,1,Volatilization,Mobile
2448,GAS,,1,Volatilization,Mobile
2449,GAS,,1,Volatilization,Mobile
2450,GAS,,1,Volatilization,Mobile
2451,GAS,,1.007353663,Combustion,Mobile
2452,GAS,,1,Combustion,Mobile
2453,GAS,,1,Volatilization,Mobile
2454,GAS,,1,Volatilization,Mobile
2455,GAS,,1,Volatilization,Mobile
2456,GAS,,1.002506256,Volatilization,Industrial
2457,GAS,,1.005530477,Volatilization,Petrochemical
2458,GAS,,1.239618182,Volatilization,Petrochemical; Refinery
2459,GAS,,1.204238892,Volatilization,Petrochemical; Refinery
2460,GAS,,1.013376594,Volatilization,Petrochemical; Refinery; Tank
2461,GAS,,1.014507413,Volatilization,Chemical Manufacturing
2462,GAS,,1.002405763,Volatilization,Chemical Manufacturing
2463,GAS,,1.019367933,Volatilization,Industrial
2464,GAS,,1.009999037,Volatilization,Industrial
2465,GAS,,1.033912301,Volatilization,Petrochemical; Refinery
2466,GAS,,1,Volatilization,Industrial; Metal
2467,GAS,,1.046572447,Volatilization,Petrochemical; Refinery
2468,GAS,,1.002405763,Volatilization,Petrochemical
2469,GAS,,1,Volatilization,Chemical Manufacturing
2470,GAS,,1.011429191,Volatilization,Chemical Manufacturing
2471,GAS,,1.00260675,Volatilization,Industrial; Tank
2472,GAS,,1.006036162,Volatilization,Industrial; Tank
2473,GAS,,1.010100961,Volatilization,Petrochemical; Tank
2474,GAS,,1.026483297,Volatilization,Petrochemical
2475,GAS,,1.02448523,Volatilization,Petrochemical; Tank
2476,GAS,,1.000500202,Volatilization,Petrochemical
2477,GAS,,1.101200342,Volatilization,Petrochemical
2478,GAS,,1,Volatilization,Petrochemical; Tank
2479,GAS,,1.027432442,Volatilization,Petrochemical
2480,GAS,,1.032524467,Volatilization,Industrial
2481,GAS,,1.027960539,Volatilization,Petrochemical
2482,GAS,,1.021972418,Volatilization,Petrochemical
2483,GAS,,1.042426825,Volatilization,Petrochemical
2484,GAS,,1.026694059,Volatilization,Chemical Manufacturing
2485,GAS,,1.02448523,Volatilization,Petrochemical
2486,GAS,,1.010509253,Volatilization,Petrochemical; Transport
2487,GAS,,1.043514609,Volatilization,Oil And Gas; Tank
2488,GAS,,1.021763563,Volatilization,Tank
2489,GAS,,1.008878112,Volatilization,Petrochemical; Tank
2490,GAS,,1.000700474,Volatilization,Tank
2491,GAS,,1.033698559,Combustion,Mobile; Onroad
2492,GAS,,1.019575834,Combustion,Mobile; Onroad
2493,GAS,,1.003109694,Volatilization,Mobile; Onroad
2494,GAS,,1.038745165,Combustion,Mobile; Onroad
2495,GAS,,1,Volatilization,Mobile; Onroad
2496,GAS,,1,Combustion,Mobile; Onroad
2497,GAS,,1.072386026,Combustion,Mobile; Onroad
2498,GAS,,1.05318594,Combustion,Mobile; Onroad
2499,GAS,,1.026062012,Combustion,Mobile; Onroad
2500,GAS,,1.000100017,Volatilization,Mobile; Onroad
2501,GAS,,1.033057809,Combustion,Mobile; Onroad
2502,GAS,,1.001001,Volatilization,Mobile; Onroad
2503,GAS,,1,Combustion,Mobile; Onroad
2504,GAS,,1.058425069,Combustion,Mobile; Onroad
2505,GAS,,1.007150769,Combustion,Mobile; Onroad
2506,GAS,,1.056077719,Combustion,Mobile; Onroad
2507,GAS,,1.044713736,Combustion,Mobile; Onroad
2508,GAS,,1.007861376,Combustion,Mobile; Onroad
2509,GAS,,1.021554828,Combustion,Mobile; Onroad
2510,GAS,,1.004318595,Combustion,Mobile; Onroad
2511,GAS,,1.075153232,Combustion,Mobile; Onroad
2512,GAS,,1.017190576,Combustion,Mobile; Onroad
2513,GAS,,1.017604589,Combustion,Mobile; Onroad
2514,GAS,,1.018952489,Combustion,Mobile; Onroad
2515,GAS,,1.02186799,Combustion,Mobile; Onroad
2516,GAS,,1.014713287,Combustion,Mobile; Onroad
2517,GAS,,1.013993144,Combustion,Mobile; Onroad
2518,GAS,,1.017397523,Combustion,Mobile; Onroad
2519,GAS,,1.02082479,Combustion,Mobile; Onroad
2520,GAS,,1.010917902,Combustion,Mobile; Onroad
2520110,PM,,,Combustion,Mineral Products; Furnace
252012.5,PM,,,Combustion,Mineral Products; Furnace
2520130,PM,,,Combustion,Mineral Products; Furnace
25201C,PM,,,Combustion,Mineral Products; Furnace
2521,GAS,,1.0167768,Combustion,Mobile; Onroad
2522,GAS,,1.014404535,Combustion,Mobile; Onroad
2523,GAS,,1.01368475,Combustion,Mobile; Onroad
2524,GAS,,1.014301658,Combustion,Mobile; Onroad
2525,GAS,,1.01574409,Combustion,Mobile; Onroad
2526,GAS,,1.004217744,Combustion,Mobile; Onroad
2527,GAS,,1.02186799,Combustion,Mobile; Onroad
2528,GAS,,1.012248158,Combustion,Mobile; Onroad
2529,GAS,,1.012145758,Combustion,Mobile; Onroad
2530,GAS,,1.013581991,Combustion,Mobile; Onroad
2530210,PM,,,Combustion,Mineral Products; Furnace
253022.5,PM,,,Combustion,Mineral Products; Furnace
2530230,PM,,,Combustion,Mineral Products; Furnace
25302C,PM,,,Combustion,Mineral Products; Furnace
2531,GAS,,1.017294049,Combustion,Mobile; Onroad
2532,GAS,,1.023541451,Combustion,Mobile; Onroad
2533,GAS,,1.020720601,Combustion,Mobile; Onroad
2534,GAS,,1.023017883,Combustion,Mobile; Onroad
2535,GAS,,1.027010322,Combustion,Mobile; Onroad
2536,GAS,,1.095650315,Combustion,Mobile; Onroad
2537,GAS,,1.031672359,Combustion,Mobile
2538,GAS,,1.008674622,Combustion,Mobile
2539,GAS,,1.016363502,Combustion,Mobile; Onroad
2540,GAS,,1.018018961,Combustion,Mobile; Onroad
2540110,PM,,,Dust,Chemical Manufacturing
254012.5,PM,,,Dust,Chemical Manufacturing
2540130,PM,,,Dust,Chemical Manufacturing
25401C,PM,,,Dust,Chemical Manufacturing
2540210,PM,,,Volatilization,Chemical Manufacturing
254022.5,PM,,,Volatilization,Chemical Manufacturing
2540230,PM,,,Volatilization,Chemical Manufacturing
25402C,PM,,,Volatilization,Chemical Manufacturing
2540310,PM,,,Atomization,Surface Coating; Spraying
254032.5,PM,,,Atomization,Surface Coating; Spraying
2540330,PM,,,Atomization,Surface Coating; Spraying
25403C,PM,,,Atomization,Surface Coating; Spraying
2540410,PM,,,Dust,Chemical Manufacturing
254042.5,PM,,,Dust,Chemical Manufacturing
2540430,PM,,,Dust,Chemical Manufacturing
25404C,PM,,,Dust,Chemical Manufacturing
2540510,PM,,,Volatilization,Chemical Manufacturing
254052.5,PM,,,Volatilization,Chemical Manufacturing
2540530,PM,,,Volatilization,Chemical Manufacturing
25405C,PM,,,Volatilization,Chemical Manufacturing
2540610,PM,,,Volatilization,Chemical Manufacturing
254062.5,PM,,,Volatilization,Chemical Manufacturing
2540630,PM,,,Volatilization,Chemical Manufacturing
25406C,PM,,,Volatilization,Chemical Manufacturing
2540710,PM,,,Dust,Chemical Manufacturing
254072.5,PM,,,Dust,Chemical Manufacturing
2540730,PM,,,Dust,Chemical Manufacturing
25407C,PM,,,Dust,Chemical Manufacturing
2540810,PM,,,Dust,Chemical Manufacturing
254082.5,PM,,,Dust,Chemical Manufacturing
2540830,PM,,,Dust,Chemical Manufacturing
25408C,PM,,,Dust,Chemical Manufacturing
2540910,PM,,,Volatilization,Chemical Manufacturing
254092.5,PM,,,Volatilization,Chemical Manufacturing
2540930,PM,,,Volatilization,Chemical Manufacturing
25409C,PM,,,Volatilization,Chemical Manufacturing
2541,GAS,,1.385041595,Microbial,Wastewater Treatment
2541010,PM,,,Volatilization,Chemical Manufacturing
254102.5,PM,,,Volatilization,Chemical Manufacturing
2541030,PM,,,Volatilization,Chemical Manufacturing
25410C,PM,,,Volatilization,Chemical Manufacturing
2541110,PM,,,Dust,Chemical Manufacturing
254112.5,PM,,,Dust,Chemical Manufacturing
2541130,PM,,,Dust,Chemical Manufacturing
25411C,PM,,,Dust,Chemical Manufacturing
2541210,PM,,,Dust,Chemical Manufacturing
254122.5,PM,,,Dust,Chemical Manufacturing
2541230,PM,,,Dust,Chemical Manufacturing
25412C,PM,,,Dust,Chemical Manufacturing
2541310,PM,,,Dust,Chemical Manufacturing
